Lower House Election for the State of Victoria ,12183,Ripon District,47774,14783,"MAYER, Maria",INDEPENDENT,10
Lower House Election for the State of Victoria ,12214,Rowville District,39893,14228,"SHARMA, Natasha",THE AUSTRALIAN GREENS - VICTORIA,1
Lower House Election for the State of Victoria ,12214,Rowville District,39893,14002,"SHAHBAZ, Muhammad",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,2
Lower House Election for the State of Victoria ,12214,Rowville District,39893,14551,"WELLS, Kim",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,3
Lower House Election for the State of Victoria ,12214,Rowville District,39893,14790,"COSSARI, Joe",INDEPENDENT,4
Lower House Election for the State of Victoria ,12158,Sandringham District,45020,14552,"ROWSWELL, Brad",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,1
Lower House Election for the State of Victoria ,12158,Sandringham District,45020,14379,"FREEMAN, Liz",DEMOCRATIC LABOUR PARTY (DLP),2
Lower House Election for the State of Victoria ,12158,Sandringham District,45020,14098,"REDFORD, Snezana",ANIMAL JUSTICE PARTY,3
Lower House Election for the State of Victoria ,12158,Sandringham District,45020,14780,"MARTIN, Clarke",INDEPENDENT,4
Lower House Election for the State of Victoria ,12158,Sandringham District,45020,14003,"HORVATH, Anita",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,5
Lower House Election for the State of Victoria ,12158,Sandringham District,45020,14229,"PHILLIPS, Dominic",THE AUSTRALIAN GREENS - VICTORIA,6
Lower House Election for the State of Victoria ,12158,Sandringham District,45020,14352,"KING, Creighton",SUSTAINABLE AUSTRALIA (VIC),7
Lower House Election for the State of Victoria ,12152,Shepparton District,48765,14059,"SHEED, Suzanna",INDEPENDENT,1
Lower House Election for the State of Victoria ,12152,Shepparton District,48765,14333,"SCHWARZ, Peter",NATIONAL PARTY OF AUSTRALIA - VICTORIA,2
Lower House Election for the State of Victoria ,12152,Shepparton District,48765,13905,"WILLATON, Murray","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",3
Lower House Election for the State of Victoria ,12152,Shepparton District,48765,14004,"HEATH, Bill",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,4
Lower House Election for the State of Victoria ,12152,Shepparton District,48765,14230,"FREEMAN, Nickee",THE AUSTRALIAN GREENS - VICTORIA,5
Lower House Election for the State of Victoria ,12152,Shepparton District,48765,14553,"HAMMER, Cheryl",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,6
Lower House Election for the State of Victoria ,12197,South Barwon District,54245,14380,"CAMPBELL, Stephen",DEMOCRATIC LABOUR PARTY (DLP),1
Lower House Election for the State of Victoria ,12197,South Barwon District,54245,13880,"BALL, David",VICTORIAN SOCIALISTS,2
Lower House Election for the State of Victoria ,12197,South Barwon District,54245,14285,"COLE, Damien",INDEPENDENT,3
Lower House Election for the State of Victoria ,12197,South Barwon District,54245,14231,"SMEDLEY, Marian",THE AUSTRALIAN GREENS - VICTORIA,4
Lower House Election for the State of Victoria ,12197,South Barwon District,54245,13906,"RIPA, Robert","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",5
Lower House Election for the State of Victoria ,12197,South Barwon District,54245,14554,"KATOS, Andrew",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,6
Lower House Election for the State of Victoria ,12197,South Barwon District,54245,14005,"CHEESEMAN, Darren",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,7
Lower House Election for the State of Victoria ,12197,South Barwon District,54245,14099,"OSECKAS, Peter",ANIMAL JUSTICE PARTY,8
Lower House Election for the State of Victoria ,12181,South-West Coast District,47500,13864,"NEOH, Michael",INDEPENDENT,1
Lower House Election for the State of Victoria ,12181,South-West Coast District,47500,14419,"DOUKAS, Jim",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,2
Lower House Election for the State of Victoria ,12181,South-West Coast District,47500,14232,"CAMPBELL, Thomas",THE AUSTRALIAN GREENS - VICTORIA,3
Lower House Election for the State of Victoria ,12181,South-West Coast District,47500,13881,"RIGGS, Terry",VICTORIAN SOCIALISTS,4
Lower House Election for the State of Victoria ,12181,South-West Coast District,47500,14006,"GASTON, Kylie",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,5
Lower House Election for the State of Victoria ,12181,South-West Coast District,47500,14555,"BRITNELL, Roma",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,6
Lower House Election for the State of Victoria ,12181,South-West Coast District,47500,14669,"McCLUSKEY, Michael",INDEPENDENT,7
Lower House Election for the State of Victoria ,12181,South-West Coast District,47500,13763,"PURCELL, James",INDEPENDENT,8
Lower House Election for the State of Victoria ,12181,South-West Coast District,47500,14411,"PURTILL, Joseph",DEMOCRATIC LABOUR PARTY (DLP),9
Lower House Election for the State of Victoria ,12174,St Albans District,46678,14233,"MAGRI, Cylene",THE AUSTRALIAN GREENS - VICTORIA,1
Lower House Election for the State of Victoria ,12174,St Albans District,46678,14007,"SULEYMAN, Natalie",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,2
Lower House Election for the State of Victoria ,12174,St Albans District,46678,13866,"ISA, Jenny",INDEPENDENT,3
Lower House Election for the State of Victoria ,12174,St Albans District,46678,14556,"LUU, Trung",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,4
Lower House Election for the State of Victoria ,12160,Sunbury District,45588,14557,"MARR, Cassandra",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,1
Lower House Election for the State of Victoria ,12160,Sunbury District,45588,14234,"KEABLE, Ryan",THE AUSTRALIAN GREENS - VICTORIA,2
Lower House Election for the State of Victoria ,12160,Sunbury District,45588,14008,"BULL, Josh",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,3
Lower House Election for the State of Victoria ,12163,Sydenham District,50841,14558,"KERR, Maria",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,1
Lower House Election for the State of Victoria ,12163,Sydenham District,50841,14009,"HUTCHINS, Natalie",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,2
Lower House Election for the State of Victoria ,12163,Sydenham District,50841,13927,"SINGH, Ramanjit",INDEPENDENT,3
Lower House Election for the State of Victoria ,12163,Sydenham District,50841,14235,"HARE, Clinton",THE AUSTRALIAN GREENS - VICTORIA,4
Lower House Election for the State of Victoria ,12139,Tarneit District,53882,14559,"GOODFELLOW, Glenn",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,1
Lower House Election for the State of Victoria ,12139,Tarneit District,53882,14449,"SYED, Zulfi",INDEPENDENT,2
Lower House Election for the State of Victoria ,12139,Tarneit District,53882,14236,"SHEFFIELD-BROTHERTON, Beck",THE AUSTRALIAN GREENS - VICTORIA,3
Lower House Election for the State of Victoria ,12139,Tarneit District,53882,13784,"SATI, Arnav",INDEPENDENT,4
Lower House Election for the State of Victoria ,12139,Tarneit District,53882,13846,"AN, Aaron",INDEPENDENT,5
Lower House Election for the State of Victoria ,12139,Tarneit District,53882,14672,"BATTH, Harkamal Singh",INDEPENDENT,6
Lower House Election for the State of Victoria ,12139,Tarneit District,53882,14010,"CONNOLLY, Sarah",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,7
Lower House Election for the State of Victoria ,12200,Thomastown District,44619,14435,"DESIATO, Alahna",INDEPENDENT,1
Lower House Election for the State of Victoria ,12200,Thomastown District,44619,14100,"NAGORKA-TSINDOS, Tess",ANIMAL JUSTICE PARTY,2
Lower House Election for the State of Victoria ,12200,Thomastown District,44619,14011,"HALFPENNY, Bronwyn",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,3
Lower House Election for the State of Victoria ,12200,Thomastown District,44619,13792,"THIRKETTLE-WATTS, David",FIONA PATTEN'S REASON PARTY ,4
Lower House Election for the State of Victoria ,12200,Thomastown District,44619,13925,"SABA, Ibrahim",INDEPENDENT,5
Lower House Election for the State of Victoria ,12200,Thomastown District,44619,14560,"SINGH, Gurdawar",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,6
Lower House Election for the State of Victoria ,12200,Thomastown District,44619,14678,"LARKIN, Kath",VICTORIAN SOCIALISTS,7
Lower House Election for the State of Victoria ,12200,Thomastown District,44619,14237,"SMITH, Cynthia",THE AUSTRALIAN GREENS - VICTORIA,8
Lower House Election for the State of Victoria ,12200,Thomastown District,44619,13924,"STAVRESKI, Nikola",INDEPENDENT,9
Lower House Election for the State of Victoria ,12134,Warrandyte District,43282,14012,"MCGRATH, Elizabeth",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,1
Lower House Election for the State of Victoria ,12134,Warrandyte District,43282,14101,"McGILL, Lachlan",ANIMAL JUSTICE PARTY,2
Lower House Election for the State of Victoria ,12134,Warrandyte District,43282,14238,"RAMCHARAN, Ben",THE AUSTRALIAN GREENS - VICTORIA,3
Lower House Election for the State of Victoria ,12134,Warrandyte District,43282,14561,"SMITH, Ryan",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,4
Lower House Election for the State of Victoria ,12202,Wendouree District,43575,14239,"BARNES, Alice",THE AUSTRALIAN GREENS - VICTORIA,1
Lower House Election for the State of Victoria ,12202,Wendouree District,43575,14562,"JOHNSON, Amy",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,2
Lower House Election for the State of Victoria ,12202,Wendouree District,43575,14102,"HILLS, Bryn",ANIMAL JUSTICE PARTY,3
Lower House Election for the State of Victoria ,12202,Wendouree District,43575,13882,"SMITH, Jeremy",VICTORIAN SOCIALISTS,4
Lower House Election for the State of Victoria ,12202,Wendouree District,43575,14306,"SMITH, Alison May",INDEPENDENT,5
Lower House Election for the State of Victoria ,12202,Wendouree District,43575,14013,"ADDISON, Juliana",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,6
Lower House Election for the State of Victoria ,12176,Werribee District,46282,14014,"PALLAS, Tim",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,1
Lower House Election for the State of Victoria ,12176,Werribee District,46282,14746,"LY, Thanh Nga",INDEPENDENT,2
Lower House Election for the State of Victoria ,12176,Werribee District,46282,13759,"SHARMA, Pratibha",INDEPENDENT,3
Lower House Election for the State of Victoria ,12176,Werribee District,46282,13766,"CARLING-JENKINS, Rachel",INDEPENDENT,4
Lower House Election for the State of Victoria ,12176,Werribee District,46282,13839,"GARRA, Joe",INDEPENDENT,5
Lower House Election for the State of Victoria ,12176,Werribee District,46282,14240,"DESSI, Jay",THE AUSTRALIAN GREENS - VICTORIA,6
Lower House Election for the State of Victoria ,12176,Werribee District,46282,14381,"BREAKWELL, Kathryn",DEMOCRATIC LABOUR PARTY (DLP),7
Lower House Election for the State of Victoria ,12176,Werribee District,46282,14563,"MURPHY, Gayle",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,8
Lower House Election for the State of Victoria ,12213,Williamstown District,50919,14015,"HORNE, Melissa",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,1
Lower House Election for the State of Victoria ,12213,Williamstown District,50919,14241,"LONG, Sam",THE AUSTRALIAN GREENS - VICTORIA,2
Lower House Election for the State of Victoria ,12213,Williamstown District,50919,14103,"SAINT-JAMES, Virginia",ANIMAL JUSTICE PARTY,3
Lower House Election for the State of Victoria ,12213,Williamstown District,50919,13751,"BENTLEY, Lisa",INDEPENDENT,4
Lower House Election for the State of Victoria ,12213,Williamstown District,50919,13812,"HEMPHILL, Peter",INDEPENDENT,5
Lower House Election for the State of Victoria ,12213,Williamstown District,50919,14564,"JOSHI, Pallavee",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,6
Lower House Election for the State of Victoria ,12142,Yan Yean District,58159,14461,"BROWN, Siobhann",AUSTRALIAN LIBERTY ALLIANCE,1
Lower House Election for the State of Victoria ,12142,Yan Yean District,58159,14382,"BABLIS, Arthur",DEMOCRATIC LABOUR PARTY (DLP),2
Lower House Election for the State of Victoria ,12142,Yan Yean District,58159,13767,"BANSAL, Munish",INDEPENDENT,3
Lower House Election for the State of Victoria ,12142,Yan Yean District,58159,14016,"GREEN, Danielle",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,4
Lower House Election for the State of Victoria ,12142,Yan Yean District,58159,14708,"SNELLING, David","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",5
Lower House Election for the State of Victoria ,12142,Yan Yean District,58159,14242,"McKINNON, Hugh",THE AUSTRALIAN GREENS - VICTORIA,6
Lower House Election for the State of Victoria ,12142,Yan Yean District,58159,14565,"KLEIN, Meralyn",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,7
Lower House Election for the State of Victoria ,12142,Yan Yean District,58159,14798,"ALBARRI, Yassin Akram",INDEPENDENT,8
Lower House Election for the State of Victoria ,12171,Yuroke District,58068,14446,"ZOGHEIB, Golda",INDEPENDENT,1
Lower House Election for the State of Victoria ,12171,Yuroke District,58068,14243,"SAMPSON, Louise",THE AUSTRALIAN GREENS - VICTORIA,2
Lower House Election for the State of Victoria ,12171,Yuroke District,58068,14679,"DOOK, Emma",VICTORIAN SOCIALISTS,3
Lower House Election for the State of Victoria ,12171,Yuroke District,58068,14017,"SPENCE, Ros",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,4
Lower House Election for the State of Victoria ,12171,Yuroke District,58068,14566,"OVEREND, Jim",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,5
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14645,"FORD, Brenton",LIBERAL DEMOCRATIC PARTY,1
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14646,"FERNANDES, Marcos",LIBERAL DEMOCRATIC PARTY,2
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14466,"BIVIECA AQUINO, Indhira",AUSTRALIAN LIBERTY ALLIANCE,3
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14467,"WILDING, Royston",AUSTRALIAN LIBERTY ALLIANCE,4
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14626,"ERIKOZU, Mel",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,5
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14431,"PROUD, Russel",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,6
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13888,"RUNDLE, Norrian",VICTORIAN SOCIALISTS,7
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13889,"WARD, Liam",VICTORIAN SOCIALISTS,8
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14143,"BARTON, Rodney Brian",TRANSPORT MATTERS PARTY,9
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14144,"PETERS, Toni Frances",TRANSPORT MATTERS PARTY,10
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14594,"WOOLDRIDGE, Mary",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,11
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14595,"ATKINSON, Bruce",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,12
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14593,"CICCHIELLO, Emanuele",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,13
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14596,"ROY, Grace",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,14
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14597,"HEGDE, Shilpa",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,15
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14018,"LEANE, Shaun",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,16
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14019,"TERPSTRA, Sonja",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,17
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14021,"GADANI, Nildhara",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,18
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14020,ABHIMANYU KUMAR,AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,19
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14022,"TERZIC, Barry",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,20
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14397,"ORCHARD, Jeremy",DEMOCRATIC LABOUR PARTY (DLP),21
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14398,"CRONSHAW, Benjamin",DEMOCRATIC LABOUR PARTY (DLP),22
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14107,"LAVIN, Rosemary",ANIMAL JUSTICE PARTY,23
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14108,"WEYMOUTH, Theresa",ANIMAL JUSTICE PARTY,24
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13772,"DE RANGO, Linda",DERRYN HINCH'S JUSTICE PARTY,25
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13773,"LAVELL, Kathryn",DERRYN HINCH'S JUSTICE PARTY,26
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13921,"RUYTER, Monique","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",27
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13922,"POULTON, Grant","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",28
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14613,"RYAN, Dermot E.",VOLUNTARY EUTHANASIA PARTY (VICTORIA),29
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14614,"NIPE, Tara A.",VOLUNTARY EUTHANASIA PARTY (VICTORIA),30
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14355,"SALOUMI, Lynnette",SUSTAINABLE AUSTRALIA (VIC),31
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14356,"WILKINS, Perrin",SUSTAINABLE AUSTRALIA (VIC),32
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14484,"LARSON, Bryce",AUSSIE BATTLER PARTY,33
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14757,"STERRY, Clyde",AUSSIE BATTLER PARTY,34
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13815,"Van LUENEN, Shelley",HUDSON FOR NORTHERN VICTORIA,35
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13816,"BAILEY, Deidre",HUDSON FOR NORTHERN VICTORIA,36
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13808,"LEITCH, Douglas",FIONA PATTEN'S REASON PARTY ,37
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13809,"LYNCH, Glenn",FIONA PATTEN'S REASON PARTY ,38
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14274,"DUNN, Samantha",THE AUSTRALIAN GREENS - VICTORIA,39
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14275,"HARRIS, Helen",THE AUSTRALIAN GREENS - VICTORIA,40
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14276,"SHNOOKAL, Liezl",THE AUSTRALIAN GREENS - VICTORIA,41
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14277,"EDWARDS, Monique",THE AUSTRALIAN GREENS - VICTORIA,42
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,14278,"TYMMS, Daniela",THE AUSTRALIAN GREENS - VICTORIA,43
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13848,"HICKS, Andrew",HEALTH AUSTRALIA PARTY,44
Upper House Election for the State of Victoria ,12193,Eastern Metropolitan Region,469549,13849,"BRODIE, Gabrielle",HEALTH AUSTRALIA PARTY,45
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14119,"FOLLONI, Leah",ANIMAL JUSTICE PARTY,1
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14120,"McADAM, Jennifer",ANIMAL JUSTICE PARTY,2
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14137,"SALMON, Trevor Leslie",TRANSPORT MATTERS PARTY,3
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14138,"ROPERTO, Joshua",TRANSPORT MATTERS PARTY,4
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14653,"BUCKLEY, Ben",LIBERAL DEMOCRATIC PARTY,5
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14654,"McCATHIE, Rob",LIBERAL DEMOCRATIC PARTY,6
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14619,"HAIN, Michelle Annette",VOLUNTARY EUTHANASIA PARTY (VICTORIA),7
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14620,"BARNES, Martin",VOLUNTARY EUTHANASIA PARTY (VICTORIA),8
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13852,"PAIN, Geoff",HEALTH AUSTRALIA PARTY,9
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13853,"HOLMES, Katherine",HEALTH AUSTRALIA PARTY,10
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14470,"BROWN, Mark",AUSTRALIAN LIBERTY ALLIANCE,11
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14471,"JONES, Daniel",AUSTRALIAN LIBERTY ALLIANCE,12
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14254,"CUMMINGS, Tom",THE AUSTRALIAN GREENS - VICTORIA,13
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14255,"MACKENZIE, Lachlan",THE AUSTRALIAN GREENS - VICTORIA,14
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14258,"ADAMS, Neale",THE AUSTRALIAN GREENS - VICTORIA,15
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14257,"GENTLE, David",THE AUSTRALIAN GREENS - VICTORIA,16
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14256,"STOKES, Donald",THE AUSTRALIAN GREENS - VICTORIA,17
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13913,"BOURMAN, Jeff","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",18
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13914,"MUIR, Kerrie-Anne","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",19
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13779,"CROOKS, Rhonda Elizabeth",DERRYN HINCH'S JUSTICE PARTY,20
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13778,"SEABROOK, Philip Richard",DERRYN HINCH'S JUSTICE PARTY,21
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14023,"GARRETT, Jane Furneaux",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,22
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14024,"SHING, Harriet",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,23
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14025,"KELLY, Patrick",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,24
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14026,"CLARKE, Linda Jane",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,25
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14027,"VAN DEN EYNDE, Onno",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,26
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13817,"WHITTAKER, Megan",HUDSON FOR NORTHERN VICTORIA,27
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13818,"HUDSON, Kristy",HUDSON FOR NORTHERN VICTORIA,28
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14357,"SMITH, Reade",SUSTAINABLE AUSTRALIA (VIC),29
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14358,"HANNAFORD, Donna",SUSTAINABLE AUSTRALIA (VIC),30
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14426,"DANIELI, Rob",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,31
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14427,"GEITENBEEK, Tony",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,32
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13898,"CRUSE, Lainie",VICTORIAN SOCIALISTS,33
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13899,"FORDEN, Russell",VICTORIAN SOCIALISTS,34
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14486,"HUGHES, Vern",AUSSIE BATTLER PARTY,35
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14485,"MATTSON, Paula",AUSSIE BATTLER PARTY,36
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14598,"O'DONOHUE, Edward",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,37
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14334,"BATH, Melina",NATIONAL PARTY OF AUSTRALIA - VICTORIA,38
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14599,"EDWARDS, Meg",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,39
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14600,"CHIPPERFIELD, Karen",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,40
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14335,"HOWE, Darren",NATIONAL PARTY OF AUSTRALIA - VICTORIA,41
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14383,"O'HEA, Padraig",DEMOCRATIC LABOUR PARTY (DLP),42
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14384,"NORMAN, Larry",DEMOCRATIC LABOUR PARTY (DLP),43
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13806,"CLOSE, Carmel",FIONA PATTEN'S REASON PARTY ,44
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,13807,"BELL, Gregory",FIONA PATTEN'S REASON PARTY ,45
Upper House Election for the State of Victoria ,12185,Eastern Victoria Region,515740,14447,"FOZARD, Michael Stewart",INDEPENDENT,46
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14450,"PURCELL, Nathan",VOTE 1 LOCAL JOBS,1
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14451,"PURCELL, Aaron",VOTE 1 LOCAL JOBS,2
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14454,"MIKAC, Walter",AUSSIE BATTLER PARTY,3
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14456,"GRAHAM, David",AUSSIE BATTLER PARTY,4
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14359,"McDONALD, Mark",SUSTAINABLE AUSTRALIA (VIC),5
